sessionId,recordIndex,uploaded,pressure,temperature,light,do,ph,runtime,message,_id,time,lat,lon,sats,fix
4014a480-37a2-4872-a8b9-b586924b8211,00124,false,1026.33,29.77,5,38.26,2.82,250.04737746200044,This is a test.,5iXOVZQOu7A7m49r,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00125,false,1026.61,29.77,5,38.26,2.83,252.0522348249997,This is a test.,94FeboUsfMkSFRYF,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00126,false,1026.39,29.77,5,38.26,2.83,254.05627120899953,This is a test.,aq8HpcmIKoj74Jtf,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00127,false,1026.39,29.78,5,38.26,2.83,256.0627345360008,This is a test.,A2gWZwSVA8hCyBaU,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00128,false,1026.06,29.77,5,38.26,2.83,258.0636020000002,This is a test.,i8GIWuxAVFrIP5b4,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00129,false,1027.25,29.76,5,38.26,2.83,260.06719339899973,This is a test.,M7EMTupIJOpcUY8E,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00130,false,1026.24,29.76,5,38.26,2.83,262.07454470800076,This is a test.,9c6BubBc3ymWyHi4,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00131,false,1026.99,29.78,5,38.26,2.83,264.0748061909999,This is a test.,plDMLCaeakForjSR,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00132,false,1026.15,29.77,5,38.26,2.83,266.07951456699993,This is a test.,GDMBDrR3yLEtWr30,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00133,false,1027.18,29.76,5,38.26,2.83,268.08570590899944,This is a test.,2DGzGWXyldczUcM7,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00134,false,1026.48,29.76,5,38.26,2.83,270.0844884319995,This is a test.,36eC0ZzKauayq8iw,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00135,false,1026.35,29.77,5,38.26,2.83,272.08047902399994,This is a test.,MTrQXnKcm5xVohfo,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00136,false,1026.29,29.77,5,38.26,2.83,274.0926452250005,This is a test.,CXuSSnyPqNLMQsAl,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00137,false,1026.2,29.77,5,38.26,2.83,276.10061952899923,This is a test.,Y3P31kXwj8LjTXdi,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00138,false,1026.87,29.77,5,38.26,2.83,278.1033189619993,This is a test.,1t90ihfcKFIHAnpY,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00139,false,1026.57,29.77,5,38.26,2.83,280.1064433869997,This is a test.,jhunUE0VpvhPnBlg,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00140,false,1026,29.77,5,38.26,2.83,282.1096028110005,This is a test.,a81ejvkLzOxJsdxg,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00141,false,1026.46,29.77,5,38.26,2.83,284.1128525719996,This is a test.,qUOfJjh3IoKWFC5p,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00142,false,1026.03,29.78,5,38.26,2.83,286.11621961499986,This is a test.,Qzp66Qy1k01u3sLc,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00143,false,1026.18,29.77,5,38.26,2.83,288.12407879700004,This is a test.,ZgFdpP567V9neojT,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00144,false,1026.01,29.78,5,38.26,2.83,290.12574754100024,This is a test.,cOtoaJzMlyHmTzBj,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00145,false,1026.23,29.79,5,38.26,2.83,292.1278169870002,This is a test.,mtbnONRD1BjyLEzQ,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00146,false,1026,29.79,5,38.26,2.84,294.131785173,This is a test.,M78eFQk4no4jf5Dl,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00147,false,1026.75,29.77,5,38.26,2.84,296.1387411169999,This is a test.,BOnqEu1j9um89Wjh,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00148,false,1026.19,29.78,5,38.26,2.84,298.1384136100005,This is a test.,yjk9PJcdm88Vqai9,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
4014a480-37a2-4872-a8b9-b586924b8211,00149,false,1026.73,29.78,5,38.26,2.84,300.1421618860004,This is a test.,Dbmc3PfqQH6hrLaP,2023-04-26T10:48:05.000Z,-4.576113333,55.463628333,0,1
79ff27a0-a49c-4a92-b91d-ff5decd07680,000000,false,1026.69,29.81,19,38.26,2.89,1.5218096969999806,This is a test.,b9XUP6jXnqkvDDIW,2023-04-26T11:03:59.000Z,-4.576495,55.462545,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000001,false,1026.98,29.81,19,38.26,2.89,3.5355593230000295,This is a test.,53Ez4ych8bL6MpZL,2023-04-26T11:04:01.000Z,-4.576496667,55.462548333,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000002,false,1026.56,29.83,20,38.26,2.89,5.540535269000031,This is a test.,mnSox19uqpvBGPTl,2023-04-26T11:04:03.000Z,-4.576496667,55.462548333,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000003,false,1027.41,29.82,20,38.26,2.9,7.542429469000012,This is a test.,uSLFKEGHpIYfUCHz,2023-04-26T11:04:05.000Z,-4.576496667,55.462548333,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000004,false,1026.96,29.82,20,38.26,2.89,9.547340857999984,This is a test.,sANl7mygpUOrwVl0,2023-04-26T11:04:07.000Z,-4.576498333,55.46255,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000005,false,1026.88,29.83,20,38.26,2.89,11.549373471000024,This is a test.,mlDSwXmZuoq128LQ,2023-04-26T11:04:09.000Z,-4.576498333,55.462548333,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000006,false,1027.1,29.82,20,38.26,2.89,13.555819238000026,This is a test.,bJFAoheiyo7PQLPw,2023-04-26T11:04:11.000Z,-4.576498333,55.462548333,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000007,false,1026.36,29.84,20,38.26,2.89,15.568940132000023,This is a test.,uCkAjrMm51zuptly,2023-04-26T11:04:13.000Z,-4.576498333,55.462546667,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000008,false,1026.87,29.84,20,38.26,2.89,17.578784219,This is a test.,jtWGQen1f4aL7rVZ,2023-04-26T11:04:15.000Z,-4.5765,55.462546667,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000009,false,1026.62,29.83,20,38.26,2.89,19.57727255100002,This is a test.,BwSS86WIMqIaGIsO,2023-04-26T11:04:17.000Z,-4.5765,55.462546667,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000010,false,1026.89,29.83,20,38.26,2.89,21.583093969000004,This is a test.,3DgLckNCNSbSrRsT,2023-04-26T11:04:19.000Z,-4.576498333,55.462546667,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000011,false,1026.87,29.84,20,38.26,2.89,23.576426621999985,This is a test.,F9HmDUL3DsP3d9Vy,2023-04-26T11:04:21.000Z,-4.576496667,55.462546667,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000012,false,1026.73,29.82,20,38.26,2.88,25.586941729999978,This is a test.,Unm44incVw9dhWCh,2023-04-26T11:04:23.000Z,-4.576495,55.462546667,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000013,false,1026.65,29.82,20,38.26,2.88,27.587848243999986,This is a test.,kkJiG0JsRgedt3Gz,2023-04-26T11:04:25.000Z,-4.576493333,55.462546667,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000014,false,1026.38,29.83,20,38.26,2.88,29.58675815600003,This is a test.,9Ok4LR8v8IbhTX3d,2023-04-26T11:04:27.000Z,-4.576491667,55.46255,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000015,false,1026.78,29.84,20,38.26,2.88,31.590224914000032,This is a test.,5is7jxbCO9J6Ry6X,2023-04-26T11:04:29.000Z,-4.576488333,55.462551667,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000016,false,1026.96,29.83,20,38.26,2.88,33.60539201400002,This is a test.,tL5OHAaUNQtwdrW1,2023-04-26T11:04:31.000Z,-4.576485,55.462553333,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000017,false,1026.28,29.82,20,38.26,2.88,35.59522652700002,This is a test.,bJm8zi6z1aqT37zT,2023-04-26T11:04:33.000Z,-4.57648,55.462553333,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000018,false,1026.14,29.83,20,38.26,2.88,37.60902536200001,This is a test.,BYyMDXOxUPAVlMdt,2023-04-26T11:04:35.000Z,-4.576475,55.462555,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000019,false,1026.6,29.81,20,38.26,2.89,39.613760635000006,This is a test.,I0nc9YLGKxRvRx23,2023-04-26T11:04:37.000Z,-4.576463333,55.462563333,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000020,false,1027,29.83,20,38.26,2.89,41.61698960799998,This is a test.,ONJeUHCCYCgXxPCu,2023-04-26T11:04:39.000Z,-4.57645,55.46257,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000021,false,1026.69,29.82,20,38.26,2.89,43.621089203999986,This is a test.,Ha9RKXLJEUKmKquR,2023-04-26T11:04:41.000Z,-4.576443333,55.462573333,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000022,false,1026.93,29.82,20,38.26,2.89,45.622232422000025,This is a test.,pxtVREhEr9iiJQP8,2023-04-26T11:04:43.000Z,-4.57644,55.462575,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000023,false,1026.72,29.84,20,38.26,2.89,47.62917083000002,This is a test.,WIrCu866SnNi4brj,2023-04-26T11:04:45.000Z,-4.576438333,55.462575,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000024,false,1026.49,29.82,20,38.26,2.89,49.63184382999998,This is a test.,Nok2DfFl5zLnJZxJ,2023-04-26T11:04:47.000Z,-4.576438333,55.462576667,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000025,false,1026.39,29.82,20,38.26,2.89,51.624851561000014,This is a test.,nqrdAxF5MivHpG5M,2023-04-26T11:04:49.000Z,-4.576438333,55.462576667,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000026,false,1026.88,29.81,20,38.26,2.9,53.64212237600003,This is a test.,zd5oB2B1pXTYnVrz,2023-04-26T11:04:51.000Z,-4.576441667,55.462576667,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000027,false,1026.86,29.81,20,38.26,2.9,55.64371808200002,This is a test.,RFbZtMzm6gWYGotG,2023-04-26T11:04:53.000Z,-4.576445,55.462576667,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000028,false,1026.36,29.82,20,38.26,2.89,57.64917861600003,This is a test.,iODCeJYkiBGbkapd,2023-04-26T11:04:55.000Z,-4.576446667,55.462578333,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000029,false,1026.15,29.81,20,38.26,2.89,59.65244629,This is a test.,zASu6Ze0o3tVN8c4,2023-04-26T11:04:57.000Z,-4.576451667,55.46258,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000030,false,1026.36,29.83,20,38.26,2.89,61.65813080700002,This is a test.,SApYA04Sl58FqLxT,2023-04-26T11:04:59.000Z,-4.576456667,55.462585,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000031,false,1026.42,29.82,20,38.26,2.89,63.66273029900003,This is a test.,whiVlQAQZEuS2Kax,2023-04-26T11:05:01.000Z,-4.57643,55.462578333,4,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000032,false,1026.59,29.81,20,38.26,2.89,65.66176285900002,This is a test.,R3jT5LnGeuYJbFCn,2023-04-26T11:05:03.000Z,-4.577045,55.462595,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000033,false,1026.51,29.82,20,38.26,2.89,67.66573300800002,This is a test.,X9b0W9vXlq1ZxFXY,2023-04-26T11:05:05.000Z,-4.57705,55.462595,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000034,false,1026.72,29.82,20,38.26,2.89,69.668634919,This is a test.,PwMPJ4Z51jiCZxVG,2023-04-26T11:05:07.000Z,-4.577055,55.462596667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000035,false,1026.29,29.84,20,38.26,2.89,71.67206547799998,This is a test.,rEf4kkWnJQXUx5XA,2023-04-26T11:05:09.000Z,-4.577058333,55.4626,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000036,false,1026.39,29.8,20,38.26,2.89,73.67596566100002,This is a test.,xMEv3LKS8d70ZVRb,2023-04-26T11:05:11.000Z,-4.577061667,55.462603333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000037,false,1026.06,29.82,20,38.26,2.89,75.68175634099998,This is a test.,rdv1V45y9mSrEQQ9,2023-04-26T11:05:13.000Z,-4.577065,55.462605,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000038,false,1026.45,29.81,20,38.26,2.89,77.69772517299998,This is a test.,OtLUCLpKh2hvDlP5,2023-04-26T11:05:15.000Z,-4.577068333,55.462606667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000039,false,1026.39,29.81,20,38.26,2.9,79.69773006399998,This is a test.,46O5wBpfwJ0GcMIN,2023-04-26T11:05:17.000Z,-4.577071667,55.46261,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000040,false,1026.7,29.8,20,38.26,2.9,81.69287552899999,This is a test.,xyETPx9QxqE3qyZ1,2023-04-26T11:05:19.000Z,-4.577075,55.46261,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000041,false,1026.77,29.8,20,38.26,2.89,83.69755103699998,This is a test.,vvF4ZmoH0tD4whet,2023-04-26T11:05:21.000Z,-4.577078333,55.46261,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000042,false,1026.64,29.83,20,38.26,2.89,85.697682053,This is a test.,tzeWszFVvtuLdQWL,2023-04-26T11:05:23.000Z,-4.577081667,55.46261,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000043,false,1027.06,29.79,20,38.26,2.89,87.70661707200003,This is a test.,xuyDT9tn7rkGNwE0,2023-04-26T11:05:25.000Z,-4.577086667,55.462611667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000044,false,1026.21,29.8,20,38.26,2.89,89.715140368,This is a test.,s12MD8zher4HCpw3,2023-04-26T11:05:27.000Z,-4.577091667,55.462613333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000045,false,1026.22,29.82,20,38.26,2.89,91.71821406100003,This is a test.,6XT5Gn0j7Pt2IOfj,2023-04-26T11:05:29.000Z,-4.577096667,55.462613333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000046,false,1026.61,29.81,20,38.26,2.89,93.728806695,This is a test.,bFNiytpCbVuyqcoB,2023-04-26T11:05:31.000Z,-4.5771,55.462616667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000047,false,1027.12,29.86,20,38.26,2.89,95.72787783400003,This is a test.,JEhMm7Iz6ECxx670,2023-04-26T11:05:33.000Z,-4.577103333,55.46262,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000048,false,1026.77,29.84,20,38.26,2.89,97.73085095800002,This is a test.,x1vTbRLuVDB7upMx,2023-04-26T11:05:35.000Z,-4.577106667,55.462623333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000049,false,1026.9,29.82,20,38.26,2.89,99.73257719399999,This is a test.,BPuT50zPb2dYHCHv,2023-04-26T11:05:37.000Z,-4.577106667,55.462623333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000050,false,1026.12,29.8,20,38.26,2.89,101.74860405100003,This is a test.,1oDu4m9698mRvYMr,2023-04-26T11:05:39.000Z,-4.577106667,55.462621667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000051,false,1026.75,29.79,20,38.26,2.88,103.743454526,This is a test.,uAqedrlb07rF2WuN,2023-04-26T11:05:41.000Z,-4.577108333,55.46262,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000052,false,1026,29.87,20,38.26,2.89,105.74671874,This is a test.,llluFIAZ8g3j7O2D,2023-04-26T11:05:43.000Z,-4.577108333,55.462618333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000053,false,1026.96,29.87,20,38.26,2.89,107.75068786899999,This is a test.,hY2iq5IeyFIZ8qSF,2023-04-26T11:05:45.000Z,-4.577108333,55.46262,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000054,false,1026.77,29.85,20,38.26,2.88,109.75377893799998,This is a test.,CXI5OUPr9eykXZd9,2023-04-26T11:05:47.000Z,-4.577108333,55.462621667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000055,false,1025.93,29.78,20,38.26,2.89,111.75756988199998,This is a test.,IeIMr9BWsgmIF0g6,2023-04-26T11:05:49.000Z,-4.577108333,55.462623333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000056,false,1026.5,29.8,20,38.26,2.88,113.760833692,This is a test.,CBg51ANdMiRDwGck,2023-04-26T11:05:51.000Z,-4.57711,55.462623333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000057,false,1026.58,29.88,20,38.26,2.88,115.76346635499999,This is a test.,oi5ok0b3VQbyPMey,2023-04-26T11:05:53.000Z,-4.57711,55.462623333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000058,false,1026.47,29.86,20,38.26,2.88,117.77053970700001,This is a test.,JfPuoPaxFUKPhNw5,2023-04-26T11:05:55.000Z,-4.57711,55.462621667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000059,false,1026.41,29.86,20,38.26,2.88,119.771709004,This is a test.,n96apJW01u8hYlah,2023-04-26T11:05:57.000Z,-4.577108333,55.46262,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000060,false,1026.21,29.91,20,38.26,2.88,121.779738883,This is a test.,yf6giR3DFirnBkc5,2023-04-26T11:05:59.000Z,-4.577106667,55.462618333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000061,false,1026.52,29.79,20,38.26,2.88,123.78399959300003,This is a test.,MQDJ7sgqJNVqEYSh,2023-04-26T11:06:01.000Z,-4.577103333,55.462616667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000062,false,1026.63,29.91,20,38.26,2.88,125.78441710600003,This is a test.,nWfh49epnzMCus3O,2023-04-26T11:06:03.000Z,-4.577101667,55.462615,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000063,false,1026.68,29.8,20,38.26,2.88,127.78985618600001,This is a test.,XDpgWJnR1Fhc8PJl,2023-04-26T11:06:05.000Z,-4.577101667,55.462611667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000064,false,1026.22,29.91,20,38.26,2.88,129.79257499700003,This is a test.,hL6bD9kLDYsZx0ts,2023-04-26T11:06:07.000Z,-4.577101667,55.46261,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000065,false,1026.71,29.78,20,38.26,2.88,131.796555431,This is a test.,RikOD2lr0SvtPjPq,2023-04-26T11:06:09.000Z,-4.577101667,55.462608333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000066,false,1027.15,29.92,20,38.26,2.88,133.800421491,This is a test.,OXnITAWT8Kki1E4h,2023-04-26T11:06:11.000Z,-4.577101667,55.462608333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000067,false,1026.92,29.81,20,38.26,2.88,135.80936505800003,This is a test.,ZNQlyOtTy0Z29jFN,2023-04-26T11:06:13.000Z,-4.577101667,55.462606667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000068,false,1026.82,29.81,20,38.26,2.88,137.823997092,This is a test.,jJDT8OpoGAmLoIMN,2023-04-26T11:06:15.000Z,-4.577103333,55.462605,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000069,false,1026.34,29.82,20,38.26,2.88,139.83292682799998,This is a test.,aA8Ra44oqFrw9R3J,2023-04-26T11:06:17.000Z,-4.577103333,55.462605,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000070,false,1026.66,29.82,20,38.26,2.88,141.81853261999998,This is a test.,bmZoVSmGoXpoVNAs,2023-04-26T11:06:19.000Z,-4.577105,55.462603333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000071,false,1026.83,29.95,20,38.26,2.88,143.820591584,This is a test.,UpapI4cjqgaAnQ8a,2023-04-26T11:06:21.000Z,-4.577105,55.462601667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000072,false,1026.97,29.82,20,38.26,2.88,145.835836794,This is a test.,tXrvIiNL8xgDcDTM,2023-04-26T11:06:23.000Z,-4.577105,55.4626,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000073,false,1026.93,29.96,20,38.26,2.88,147.839796746,This is a test.,4rSnifI0h6kJKXV6,2023-04-26T11:06:25.000Z,-4.577106667,55.4626,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000074,false,1026.75,29.83,20,38.26,2.88,149.84588214500002,This is a test.,SFCqWaylpP0sZlbA,2023-04-26T11:06:27.000Z,-4.577106667,55.462598333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000075,false,1026.76,29.93,20,38.26,2.88,151.85199601700003,This is a test.,1BfFDLWsTwoMCDYi,2023-04-26T11:06:29.000Z,-4.577106667,55.462596667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000076,false,1026.64,29.87,20,38.26,2.87,153.85739536200003,This is a test.,NxRtNs03dyWBWyxt,2023-04-26T11:06:31.000Z,-4.577106667,55.462595,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000077,false,1026.64,29.88,20,38.26,2.87,155.858274236,This is a test.,LgZti6lfZOuTAkzl,2023-04-26T11:06:33.000Z,-4.577106667,55.462591667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000078,false,1026.56,29.98,20,38.26,2.87,157.858350557,This is a test.,dFm5x510fp1M9UPI,2023-04-26T11:06:36.000Z,-4.577106667,55.462588333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000079,false,1026.65,29.89,20,38.26,2.87,159.86217021599998,This is a test.,3L3hIOpxWTn0qaVA,2023-04-26T11:06:37.000Z,-4.577108333,55.462588333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000080,false,1025.99,29.91,20,38.26,2.87,161.86843223300002,This is a test.,ue0KyMAl4xa8BYzP,2023-04-26T11:06:40.000Z,-4.577106667,55.462586667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000081,false,1026.47,29.88,20,38.26,2.87,163.86923574500003,This is a test.,BgQFx5kXipVXMEj7,2023-04-26T11:06:42.000Z,-4.577105,55.462586667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000082,false,1026.77,29.95,20,38.26,2.87,165.874385554,This is a test.,KzFNIc9ETq2ygnRq,2023-04-26T11:06:44.000Z,-4.577105,55.462588333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000083,false,1026.82,29.95,20,38.26,2.87,167.88656660100003,This is a test.,rDRZGZ7IbucArEhv,2023-04-26T11:06:46.000Z,-4.577105,55.462588333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000084,false,1026.32,29.95,20,38.26,2.87,169.881586325,This is a test.,BBFKZgcBo7tcn4Ft,2023-04-26T11:06:48.000Z,-4.577105,55.46259,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000085,false,1026.64,29.96,20,38.26,2.87,171.88026532100002,This is a test.,vU7q4zmo06ucuOGh,2023-04-26T11:06:50.000Z,-4.577105,55.46259,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000086,false,1026.7,29.92,20,38.26,2.87,173.88670550900002,This is a test.,kWyChsxbNImPur6T,2023-04-26T11:06:52.000Z,-4.577101667,55.46259,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000087,false,1026.46,29.89,20,38.26,2.86,175.88650213800003,This is a test.,GgmpUhqXFOEbP0kg,2023-04-26T11:06:54.000Z,-4.5771,55.46259,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000088,false,1026.43,29.94,20,38.26,2.86,177.888389046,This is a test.,oixDCyK8srKoxY6D,2023-04-26T11:06:56.000Z,-4.577098333,55.46259,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000089,false,1026.23,29.88,20,38.26,2.86,179.891423235,This is a test.,ChfPYqz2ubvJ0bhd,2023-04-26T11:06:58.000Z,-4.577096667,55.462591667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000090,false,1026.41,29.89,20,38.26,2.86,181.89713766900002,This is a test.,0baiCMPLUDzjJNNo,2023-04-26T11:07:00.000Z,-4.577095,55.462593333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000091,false,1026.69,29.94,20,38.26,2.87,183.897461486,This is a test.,VEobXcZcSD1tnyd2,2023-04-26T11:07:01.000Z,-4.577095,55.462593333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000092,false,1026.11,29.99,20,38.26,2.87,185.90144150700002,This is a test.,jPpUXfspHuNJh8mC,2023-04-26T11:07:03.000Z,-4.577095,55.462591667,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000093,false,1026.17,29.99,20,38.26,2.87,187.908013752,This is a test.,GaIEbDaAEGPXoOBz,2023-04-26T11:07:05.000Z,-4.577098333,55.462593333,5,3
79ff27a0-a49c-4a92-b91d-ff5decd07680,000094,false,1026.64,29.96,20,38.26,2.87,189.91004033000002,This is a test.,EZ9gjkcNYqLpNJM9,2023-04-26T11:07:07.000Z,-4.5771,55.462595,5,3
2ebe97dd-ac41-4741-bed6-08d94a519c3f,000000,false,1026.6,29.93,21,38.26,2.86,1.5417829939999592,This is a test.,bmiZl8ZGrEtVrLKq,2023-04-26T11:09:23.000Z,-4.577033333,55.462566667,5,3
