id,uploaded,pressure,temperature,light,do,ph,runtime,message,_id,time,lat,lon,sats,fix
44259435-8c6b-48fc-bbb8-e6a811ff5162,false,1019.9382903946564,29.4104434996965,1,29.14,0,4084.43195347,This is a test.,dUEa6BgU3SrlUIXA,2022-04-09T12:00:00,12345.678,12345.678,1,0
5bd8f48a-cf3e-4008-b813-491216c8b724,false,1021.0985916451057,29.404126109571507,1,27.95,0,4112.477795295,This is a test.,R7692pOgViAoiQn5,2022-04-09T12:00:00,12345.678,12345.678,1,0
92ac6634-f67f-42ba-9bf6-34f40bf381a5,false,1019.662727657563,29.415098360817865,1,29.25,0,4120.491156603,This is a test.,ZVKHs9KswHAnOIl5,2022-04-09T12:00:00,12345.678,12345.678,1,0
fc80fbc8-633f-45b9-9afd-98f6234df0d6,false,1018.7579782187037,29.41130797762048,1,29.48,0,4128.507342437,This is a test.,kKIw20oW0lLqIDRD,2022-04-09T12:00:00,12345.678,12345.678,1,0
cca4492f-c74b-4797-977e-aaf789c1584a,false,1018.9371110665146,29.41157397048687,1,31.22,0,4152.546041571,This is a test.,N3TeQyTpXXfrIi8U,2022-04-09T12:00:00,12345.678,12345.678,1,0
fa765bc2-4afa-4701-bcb9-035290f33d43,false,1019.6580257140711,29.41230545004214,1,30.68,0,4180.598813041,This is a test.,x1oR8G4OGp2zh28g,2022-04-09T12:00:00,12345.678,12345.678,1,0
50a7b4bb-ca5c-4862-b933-2e1c7935c130,false,1019.9153251040116,29.41536435139767,1,29.66,0,4182.60205674,This is a test.,6tvjX87m4dJZj3DR,2022-04-09T12:00:00,12345.678,12345.678,1,0
c76998c6-7a5b-4496-b2af-665e24ba3b01,false,1019.9084718979517,29.4105099980585,1,33.34,0,4188.613477911,This is a test.,I2vC2DnbjrXsqMkb,2022-04-09T12:00:00,12345.678,12345.678,1,0
b1d311ff-755b-4968-8da7-c8094822caa6,false,1020.4474217710085,29.404126109571507,1,33.21,0,4194.623348123,This is a test.,j6FTvuFtN8LY7TuC,2022-04-09T12:00:00,12345.678,12345.678,1,0
bc0fd976-f059-435c-895f-653ad2710cf5,false,1019.185593131819,29.422745525978826,1,34.15,0,4198.629819741,This is a test.,LeE2gwu6yDOSFQnr,2022-04-09T12:00:00,12345.678,12345.678,1,0
2fa1c2b3-7c65-4aa8-b740-b23874a77da5,false,1020.2192157545244,29.415630341817064,1,36.99,0,4226.680898038,This is a test.,0xUAeYKEHKWSPh4C,2022-04-09T12:00:00,12345.678,12345.678,1,0
0562ba0a-b267-4202-b7e8-f71c479bd884,false,1020.2922985255311,29.420883619719802,1,37.01,0,4238.699949056,This is a test.,4LrWksAHLhXZdTrm,2022-04-09T12:00:00,12345.678,12345.678,1,0
8ac4d5b7-2513-4cd9-ae00-4c7363e57aa1,false,1020.4164584536309,29.42148209044626,1,38.26,0,4254.729188641,This is a test.,79eKSS3ozXfhXbYT,2022-04-09T12:00:00,12345.678,12345.678,1,0
e34fb99c-a7fe-438c-9e42-567c4decc965,false,1019.2803905184788,29.410177506148102,1,37.32,0,4258.738462476,This is a test.,xaxbyFgBelZaygBp,2022-04-09T12:00:00,12345.678,12345.678,1,0
bf68296b-5c3b-4548-9428-4030d16a24d1,false,1020.3870927547192,29.404458606045182,1,37.07,0,4274.764552856,This is a test.,iN9lW02nHa75fbl7,2022-04-09T12:00:00,12345.678,12345.678,1,0
6a15729e-41d6-4483-8817-752afed26736,false,1019.0568198219873,29.407983053251314,1,34.37,0,4284.784175757,This is a test.,lrkhEGTHLJyTVob8,2022-04-09T12:00:00,12345.678,12345.678,1,0
bbf6ebb8-e3de-4ce9-952a-95789be47108,false,1019.8674812316865,29.419886166703918,1,38.26,0,4294.804777494,This is a test.,LmcoO1embyeU6z10,2022-04-09T12:00:00,12345.678,12345.678,1,0
7b2083c5-5b7b-44b8-94a0-2d62c7295f05,false,1019.9831166469842,29.41430038811575,1,38.26,0,4298.810162656,This is a test.,ysCgcf45Ix26O0vs,2022-04-09T12:00:00,12345.678,12345.678,1,0
63339e2c-d383-43fe-90a8-300af9d23237,false,1019.2652144836582,29.41230545004214,1,38.26,0,4306.820887881,This is a test.,xou05VlKPHBkBcM5,2022-04-09T12:00:00,12345.678,12345.678,1,0
846c1c2c-2307-4444-aafc-de4e07c2628b,false,1019.9911581709573,29.412504944255716,1,38.25,0,4318.83959651,This is a test.,ioUeQkyghOe25qgd,2022-04-09T12:00:00,12345.678,12345.678,1,0
60495efa-6687-4eb7-9493-583ed04024ef,false,1020.5998455628229,29.41263794034785,1,37.75,0,4336.871728798,This is a test.,JpBHw8CMQL2YYuuZ,2022-04-09T12:00:00,12345.678,12345.678,1,0
69d95a2f-2b55-42c5-aab5-b6c83b34f07f,false,1019.6085396314738,29.418556225839325,1,35.57,0,4352.899407746,This is a test.,N4sRJoFPl2Hsu1aY,2022-04-09T12:00:00,12345.678,12345.678,1,0
ff5eba81-5cbc-4152-9070-b62c058ef2ab,false,1020.5374696805811,29.4191546997248,1,35.38,0,4372.934551422,This is a test.,PoOv61KlEYjUmfkv,2022-04-09T12:00:00,12345.678,12345.678,1,0
4c502055-2ac7-4ca3-b338-85585443532f,false,1019.662216331964,29.411374475852085,1,34.72,0,4386.959744559,This is a test.,fi06biIJvMDdPmSt,2022-04-09T12:00:00,12345.678,12345.678,1,0
ab1dc825-83a0-4372-a875-dc2654302fd0,false,1019.3014387464297,29.415031863147874,1,33.95,0,4394.978758793,This is a test.,qM7C7HVDeh2lMxyH,2022-04-09T12:00:00,12345.678,12345.678,1,0
9153b1c6-7119-4f4a-ba86-1b844a0ee48b,false,1020.484828981667,29.408382045499366,1,35.19,0,4402.991001206,This is a test.,1q2qQqNQN2lVnZD1,2022-04-09T12:00:00,12345.678,12345.678,1,0
12ab5151-715e-4a1a-818f-a12c22e039e3,false,1019.4825195523532,29.4028626206848,1,38.01,0,4421.022178397,This is a test.,4u8RXPS8ramIduX3,2022-04-09T12:00:00,12345.678,12345.678,1,0
