id,uploaded,pressure,temperature,light,do,ph,runtime,message,_id,time,lat,lon,sats,fix
eaf77c45-b52b-41d8-9573-97627238d9fc,false,1019.0437806572736,29.41077599140624,1,28.75,0,4042.355933716,This is a test.,mzfTP7hP6gHTss21,2022-04-05T12:00:00,12345.678,12345.678,1,0
69a031e4-56b6-4248-9895-e5eafb514980,false,1019.2640981348784,29.39614611898139,1,27.16,0,4052.374075507,This is a test.,xguwrbQlCsqHkYKt,2022-04-05T12:00:00,12345.678,12345.678,1,0
44ae649e-dec2-497b-9168-75c3a5b4b46a,false,1020.2248709858861,29.409246527465143,1,29.59,0,4062.390769242,This is a test.,2bgjTYeHSg4BDMrm,2022-04-05T12:00:00,12345.678,12345.678,1,0
bbf63307-a5df-4022-b55f-669159d3dfb0,false,1020.4465310492785,29.40366061408713,1,30.71,0,4092.443516909,This is a test.,Ewwft6MrWrXeeWXa,2022-04-05T12:00:00,12345.678,12345.678,1,0
14d9efaf-cf31-43c8-bcae-17258205f22e,false,1020.110838184852,29.408448544172302,1,30.77,0,4094.446719893,This is a test.,ITZL38x9i0gfWVSO,2022-04-05T12:00:00,12345.678,12345.678,1,0
a449cd0d-52f3-4cc3-9920-ea568ad23f75,false,1019.559001181359,29.40718506767189,1,29.11,0,4098.452659015,This is a test.,ofrX4ogA80CtgCNf,2022-04-05T12:00:00,12345.678,12345.678,1,0
78830699-74dd-4317-b540-a35b4eee01f2,false,1018.5916791947529,29.40612108465257,1,29.35,0,4102.46221465,This is a test.,55tSckAjGcTmjsfa,2022-04-05T12:00:00,12345.678,12345.678,1,0
a68cd103-b5f9-403c-8f2c-ff5b2830c20e,false,1019.1718737305316,29.411108482865416,1,29.76,0,4108.474009099,This is a test.,NCj0lLzUJ0nixnOd,2022-04-05T12:00:00,12345.678,12345.678,1,0
4dacb645-63f7-48bc-a261-4b31c6f7e49e,false,1018.6708293854987,29.409845013987024,1,28.26,0,4116.485332228,This is a test.,JcFIMhyihduYg63t,2022-04-05T12:00:00,12345.678,12345.678,1,0
860cd24b-02a5-4f07-9427-035b652d39a8,false,1020.1714980956574,29.4105764964105,1,30.52,0,4136.516438598,This is a test.,ZKSWReS58g16frMO,2022-04-05T12:00:00,12345.678,12345.678,1,0
8844fd89-0c72-47d6-91a2-615c0c6f6c69,false,1018.7634872419673,29.409579020077445,1,30,0,4138.520942492,This is a test.,ZEaghPJRxNjRyrGC,2022-04-05T12:00:00,12345.678,12345.678,1,0
2af95a80-b7c5-4dd5-9132-b61520a3d4e6,false,1019.6672071285342,29.41789125390278,1,32.44,0,4146.534785988,This is a test.,4vS2vPCP0OVlFA2p,2022-04-05T12:00:00,12345.678,12345.678,1,0
24c279a6-3536-417b-b4fb-5748e42515d6,false,1019.0588419347914,29.41230545004214,0,28.28,0,4184.608155902,This is a test.,wNEAYroBAKnZzURS,2022-04-05T12:00:00,12345.678,12345.678,1,0
7140a3f7-a768-4b66-b0b3-1db565a0b8ae,false,1019.7048606845783,29.418622722977943,1,35.75,0,4232.690836049,This is a test.,J0y4cvSMBNlZ0i0w,2022-04-05T12:00:00,12345.678,12345.678,1,0
80a64c84-522e-48bb-959b-615add6bf7a7,false,1019.5477572328585,29.40864804013097,1,38.26,0,4252.727819096,This is a test.,I4w9fURbxwkAHZto,2022-04-05T12:00:00,12345.678,12345.678,1,0
d5493422-e5a8-493b-b058-88360ca2fc2d,false,1019.715510302558,29.416561307021084,1,38.2,0,4256.731946736,This is a test.,Vsy1jpX1Zo5xNCsW,2022-04-05T12:00:00,12345.678,12345.678,1,0
fcdfab5a-51fb-46cb-b5db-653565ffe7b7,false,1019.9704929245985,29.413236422266323,1,35.79,0,4260.739664511,This is a test.,grvPz3yJxfJIGjD7,2022-04-05T12:00:00,12345.678,12345.678,1,0
36b72766-5cce-4ad5-b30c-6d1a7a472eb4,false,1020.1216101983562,29.41270443837891,1,38.04,0,4266.75365009,This is a test.,0TRfdshnvFr4sE4M,2022-04-05T12:00:00,12345.678,12345.678,1,0
6e195602-de20-4c45-8de5-8e86bc273d64,false,1018.6088890611252,29.413967899063664,1,36.65,0,4270.757843878,This is a test.,lYRlzKWFKrmhMiqD,2022-04-05T12:00:00,12345.678,12345.678,1,0
5d1f4d17-8ad6-4ef4-91f7-24c6963bd000,false,1018.8245632321137,29.413169924315525,1,36.13,0,4278.774519069,This is a test.,R3ZKWK5q0uASHDPX,2022-04-05T12:00:00,12345.678,12345.678,1,0
82fc8fdb-da69-42ac-b2c3-ea6588528646,false,1019.1607459070132,29.40878103738646,1,38.26,0,4288.78964128,This is a test.,rT3Dw40NJwi9b15P,2022-04-05T12:00:00,12345.678,12345.678,1,0
e5effeb4-9220-48fd-b997-d5f68e6aad82,false,1019.5170938053722,29.408847535999257,1,38.26,0,4304.816120134,This is a test.,Rsspv3eRe2NSeouN,2022-04-05T12:00:00,12345.678,12345.678,1,0
556a2388-a70e-4931-ab37-7d61d893f521,false,1020.1939592980082,29.409579020077445,1,38.17,0,4310.826523017,This is a test.,9FD5BxQ94u3xTH9K,2022-04-05T12:00:00,12345.678,12345.678,1,0
9595c06c-d6a4-4d6c-9cd5-1831c30e1200,false,1018.9448222037114,29.412438446194415,1,38.26,0,4320.846846519,This is a test.,A1yo40N26RMVkTbo,2022-04-05T12:00:00,12345.678,12345.678,1,0
f39bc74d-58c4-4153-8626-c82a9e56094c,false,1019.5341761966527,29.409712017052357,1,38.22,0,4328.862907292,This is a test.,hDG6VsBsrSE2MkHN,2022-04-05T12:00:00,12345.678,12345.678,1,0
cc2f6f8b-6cf2-4c91-b8dc-ea4ba234278a,false,1020.3538163346326,29.416694301889834,1,35.8,0,4354.906536518,This is a test.,rPLrzhRFvQdNstOJ,2022-04-05T12:00:00,12345.678,12345.678,1,0
8be31b5a-2cf0-477f-a3ae-3edf708be6e5,false,1019.4523068769922,29.411174981127033,1,36.19,0,4374.937861802,This is a test.,iBCysbmPTJrp5FcH,2022-04-05T12:00:00,12345.678,12345.678,1,0
f7638375-7c22-4436-9646-0b4f70a8667a,false,1020.2843634236109,29.413834903372617,1,33.05,0,4390.968328741,This is a test.,UTPh89GMnNOVSORA,2022-04-05T12:00:00,12345.678,12345.678,1,0
a745cb3c-1fac-4fee-bc8f-30ecd1149524,false,1019.7984525121952,29.419886166703918,1,34.02,0,4392.97191937,This is a test.,odYNMqq8P3BLzoiS,2022-04-05T12:00:00,12345.678,12345.678,1,0
6206329f-a5d3-482f-8956-e82e9d690520,false,1018.8065732667862,29.413834903372617,1,35.5,0,4400.987989036,This is a test.,KI12ZpvHKwEFplib,2022-04-05T12:00:00,12345.678,12345.678,1,0
